39.01434,-76.92891
39.00848,-76.93101
39.00217,-76.93238
39.00278,-76.92997
39.00601,-76.92878
39.0087,-76.9275
39.0096,-76.9262
39.01299,-76.92682
39.01576,-76.92563
39.01563,-76.92697
39.01458,-76.92811
